Date-time,Close
2005-05-23 07:00:00,49.16
2005-05-24 07:00:00,49.669
2005-05-25 07:00:00,50.98
2005-05-26 07:00:00,51.009
2005-05-27 07:00:00,51.849
2005-05-31 07:00:00,51.97
2005-06-01 07:00:00,54.599
2005-06-02 07:00:00,53.63
2005-06-03 07:00:00,55.029
2005-06-06 07:00:00,54.49
2005-06-07 07:00:00,53.759
2005-06-08 07:00:00,52.54
2005-06-09 07:00:00,54.279
2005-06-10 07:00:00,53.54
2005-06-13 07:00:00,55.619
2005-06-14 07:00:00,55
2005-06-15 07:00:00,55.57
2005-06-16 07:00:00,56.58
2005-06-17 07:00:00,58.47
2005-06-20 07:00:00,59.369
2005-06-21 07:00:00,58.9
2005-06-22 07:00:00,58.09
2005-06-23 07:00:00,59.419
2005-06-24 07:00:00,59.84
2005-06-27 07:00:00,60.54
2005-06-28 07:00:00,58.2
2005-06-29 07:00:00,57.259
2005-06-30 07:00:00,56.5
2005-07-01 07:00:00,58.75
2005-07-05 07:00:00,59.59
2005-07-06 07:00:00,61.279
2005-07-07 07:00:00,60.73
2005-07-08 07:00:00,59.63
2005-07-11 07:00:00,58.919
2005-07-12 07:00:00,60.619
2005-07-13 07:00:00,60.009
2005-07-14 07:00:00,57.799
2005-07-15 07:00:00,58.09
2005-07-18 07:00:00,57.32
2005-07-19 07:00:00,57.459
2005-07-20 07:00:00,56.72
2005-07-21 07:00:00,57.13
2005-07-22 07:00:00,58.65
2005-07-25 07:00:00,59
2005-07-26 07:00:00,59.2
2005-07-27 07:00:00,59.11
2005-07-28 07:00:00,59.939
2005-07-29 07:00:00,60.57
2005-08-01 07:00:00,61.57
2005-08-02 07:00:00,61.889
2005-08-03 07:00:00,60.86
2005-08-04 07:00:00,61.38
2005-08-05 07:00:00,62.31
2005-08-08 07:00:00,63.939
2005-08-09 07:00:00,63.07
2005-08-10 07:00:00,64.9
2005-08-11 07:00:00,65.8
2005-08-12 07:00:00,66.86
2005-08-15 07:00:00,66.269
2005-08-16 07:00:00,66.08
2005-08-17 07:00:00,63.25
2005-08-18 07:00:00,63.27
2005-08-19 07:00:00,65.349
2005-08-22 07:00:00,65.449
2005-08-23 07:00:00,65.709
2005-08-24 07:00:00,67.32
2005-08-25 07:00:00,67.489
2005-08-26 07:00:00,66.129
2005-08-29 07:00:00,67.199
2005-08-30 07:00:00,69.809
2005-08-31 07:00:00,68.94
2005-09-01 07:00:00,69.47
2005-09-02 07:00:00,67.57
2005-09-06 07:00:00,65.959
2005-09-07 07:00:00,64.37
2005-09-08 07:00:00,64.489
2005-09-09 07:00:00,64.08
2005-09-12 07:00:00,63.33
2005-09-13 07:00:00,63.11
2005-09-14 07:00:00,65.089
2005-09-15 07:00:00,64.75
2005-09-16 07:00:00,63
2005-09-19 07:00:00,67.389
2005-09-20 07:00:00,66.23
2005-09-21 07:00:00,66.8
2005-09-22 07:00:00,66.5
2005-09-23 07:00:00,64.19
2005-09-26 07:00:00,65.82
2005-09-27 07:00:00,65.069
2005-09-28 07:00:00,66.349
2005-09-29 07:00:00,66.79
2005-09-30 07:00:00,66.239
2005-10-03 07:00:00,65.47
2005-10-04 07:00:00,63.9
2005-10-05 07:00:00,62.79
2005-10-06 07:00:00,61.36
2005-10-07 07:00:00,61.84
2005-10-10 07:00:00,61.799
2005-10-11 07:00:00,63.529
2005-10-12 07:00:00,64.12
2005-10-13 07:00:00,63.08
2005-10-14 07:00:00,62.63
2005-10-17 07:00:00,64.36
2005-10-18 07:00:00,63.2
2005-10-19 07:00:00,62.41
2005-10-20 07:00:00,61.029
2005-10-21 07:00:00,60.63
2005-10-24 07:00:00,60.32
2005-10-25 07:00:00,62.439
2005-10-26 07:00:00,60.66
2005-10-27 07:00:00,61.09
2005-10-28 07:00:00,61.22
2005-10-31 07:00:00,59.759
2005-11-01 07:00:00,59.849
2005-11-02 07:00:00,59.75
2005-11-03 07:00:00,61.779
2005-11-04 07:00:00,60.58
2005-11-07 07:00:00,59.47
2005-11-08 07:00:00,59.709
2005-11-08 07:00:00,59.709
2005-11-09 07:00:00,58.93
2005-11-10 07:00:00,57.799
2005-11-11 07:00:00,57.529
2005-11-14 07:00:00,57.689
2005-11-15 07:00:00,56.98
2005-11-16 07:00:00,57.88
2005-11-17 07:00:00,56.33
2005-11-18 07:00:00,56.139
2005-11-21 07:00:00,57.7
2005-11-22 07:00:00,58.84
2005-11-23 07:00:00,58.709
2005-11-28 07:00:00,57.36
2005-11-29 07:00:00,56.5
2005-11-30 07:00:00,57.32
2005-12-01 07:00:00,58.47
2005-12-02 07:00:00,59.32
2005-12-05 07:00:00,59.91
2005-12-06 07:00:00,59.939
2005-12-07 07:00:00,59.209
2005-12-08 07:00:00,60.66
2005-12-09 07:00:00,59.389
2005-12-12 07:00:00,61.299
2005-12-13 07:00:00,61.369
2005-12-14 07:00:00,60.849
2005-12-15 07:00:00,59.99
2005-12-16 07:00:00,58.06
2005-12-19 07:00:00,57.33
2005-12-20 07:00:00,57.98
2005-12-21 07:00:00,58.56
2005-12-22 07:00:00,58.279
2005-12-23 07:00:00,58.43
2005-12-27 07:00:00,58.16
2005-12-28 07:00:00,59.82
2005-12-29 07:00:00,60.32
2005-12-30 07:00:00,61.04
2006-01-03 07:00:00,63.139
2006-01-04 07:00:00,63.419
2006-01-05 07:00:00,62.79
2006-01-06 07:00:00,64.209
2006-01-09 07:00:00,63.5
2006-01-10 07:00:00,63.369
2006-01-11 07:00:00,63.939
2006-01-12 07:00:00,63.939
2006-01-13 07:00:00,63.919
2006-01-17 07:00:00,66.309
2006-01-18 07:00:00,65.73
2006-01-19 07:00:00,66.83
2006-01-20 07:00:00,68.349
2006-01-23 07:00:00,68.099
2006-01-24 07:00:00,67.059
2006-01-25 07:00:00,65.849
2006-01-26 07:00:00,66.26
2006-01-27 07:00:00,67.76
2006-01-30 07:00:00,68.349
2006-01-31 07:00:00,67.919
2006-02-01 07:00:00,66.559
2006-02-02 07:00:00,64.68
2006-02-03 07:00:00,65.37
2006-02-06 07:00:00,65.11
2006-02-07 07:00:00,63.09
2006-02-08 07:00:00,62.549
2006-02-09 07:00:00,62.619
2006-02-10 07:00:00,61.84
2006-02-13 07:00:00,61.24
2006-02-14 07:00:00,59.57
2006-02-15 07:00:00,57.7
2006-02-16 07:00:00,58.459
2006-02-17 07:00:00,59.88
2006-02-21 07:00:00,61.099
2006-02-22 07:00:00,61.009
2006-02-23 07:00:00,60.54
2006-02-24 07:00:00,62.91
2006-02-27 07:00:00,61
2006-02-28 07:00:00,61.41
2006-03-01 07:00:00,61.97
2006-03-02 07:00:00,63.36
2006-03-03 07:00:00,63.669
2006-03-06 07:00:00,62.41
2006-03-07 07:00:00,61.58
2006-03-08 07:00:00,60.02
2006-03-09 07:00:00,60.47
2006-03-10 07:00:00,59.959
2006-03-13 07:00:00,61.77
2006-03-14 07:00:00,63.099
2006-03-15 07:00:00,62.169
2006-03-16 07:00:00,63.58
2006-03-17 07:00:00,62.77
2006-03-20 07:00:00,60.419
2006-03-21 07:00:00,60.57
2006-03-22 07:00:00,61.77
2006-03-23 07:00:00,63.91
2006-03-24 07:00:00,64.26
2006-03-27 07:00:00,64.16
2006-03-28 07:00:00,66.07
2006-03-29 07:00:00,66.449
2006-03-30 07:00:00,67.15
2006-03-31 07:00:00,66.629
2006-04-03 07:00:00,66.739
2006-04-04 07:00:00,66.23
2006-04-05 07:00:00,67.07
2006-04-06 07:00:00,67.94
2006-04-07 07:00:00,67.389
2006-04-10 07:00:00,68.739
2006-04-11 07:00:00,68.98
2006-04-12 07:00:00,68.62
2006-04-13 07:00:00,69.32
2006-04-17 07:00:00,70.4
2006-04-18 07:00:00,71.349
2006-04-19 07:00:00,72.169
2006-04-20 07:00:00,71.949
2006-04-21 07:00:00,75.169
2006-04-24 07:00:00,73.33
2006-04-25 07:00:00,72.879
2006-04-26 07:00:00,71.93
2006-04-27 07:00:00,70.97
2006-04-28 07:00:00,71.879
2006-05-01 07:00:00,73.699
2006-05-02 07:00:00,74.61
2006-05-03 07:00:00,72.279
2006-05-04 07:00:00,69.94
2006-05-05 07:00:00,70.19
2006-05-08 07:00:00,69.769
2006-05-09 07:00:00,70.69
2006-05-10 07:00:00,72.129
2006-05-11 07:00:00,73.32
2006-05-12 07:00:00,72.04
2006-05-15 07:00:00,69.41
2006-05-16 07:00:00,69.529
2006-05-17 07:00:00,68.699
2006-05-18 07:00:00,69.449
2006-05-19 07:00:00,68.529
2006-05-22 07:00:00,69.23
2006-05-23 07:00:00,71.76
2006-05-24 07:00:00,69.86
2006-05-25 07:00:00,71.32
2006-05-26 07:00:00,71.37
2006-05-30 07:00:00,72.029
2006-05-31 07:00:00,71.29
2006-06-01 07:00:00,70.339
2006-06-02 07:00:00,72.33
2006-06-05 07:00:00,72.599
2006-06-06 07:00:00,72.5
2006-06-07 07:00:00,70.82
2006-06-08 07:00:00,70.349
2006-06-09 07:00:00,71.629
2006-06-12 07:00:00,70.36
2006-06-13 07:00:00,68.559
2006-06-14 07:00:00,69.139
2006-06-15 07:00:00,69.5
2006-06-16 07:00:00,69.879
2006-06-19 07:00:00,68.98
2006-06-20 07:00:00,68.94
2006-06-21 07:00:00,70.33
2006-06-22 07:00:00,70.839
2006-06-23 07:00:00,70.87
2006-06-26 07:00:00,71.8
2006-06-27 07:00:00,71.919
2006-06-28 07:00:00,72.19
2006-06-29 07:00:00,73.519
2006-06-30 07:00:00,73.98
2006-07-05 07:00:00,75.19
2006-07-06 07:00:00,75.139
2006-07-07 07:00:00,74.089
2006-07-10 07:00:00,73.61
2006-07-11 07:00:00,74.16
2006-07-12 07:00:00,74.949
2006-07-13 07:00:00,76.699
2006-07-14 07:00:00,77.029
2006-07-17 07:00:00,75.3
2006-07-18 07:00:00,73.54
2006-07-19 07:00:00,72.66
2006-07-20 07:00:00,73.08
2006-07-21 07:00:00,74.43
2006-07-24 07:00:00,75.05
2006-07-25 07:00:00,73.75
2006-07-26 07:00:00,73.94
2006-07-27 07:00:00,74.54
2006-07-28 07:00:00,73.239
2006-07-31 07:00:00,74.4
2006-08-01 07:00:00,74.91
2006-08-02 07:00:00,75.809
2006-08-03 07:00:00,75.459
2006-08-04 07:00:00,74.76
2006-08-07 07:00:00,76.98
2006-08-08 07:00:00,76.309
2006-08-09 07:00:00,76.349
2006-08-10 07:00:00,74
2006-08-11 07:00:00,74.349
2006-08-14 07:00:00,73.529
2006-08-15 07:00:00,73.05
2006-08-16 07:00:00,71.889
2006-08-17 07:00:00,70.059
2006-08-18 07:00:00,71.139
2006-08-21 07:00:00,72.449
2006-08-22 07:00:00,72.629
2006-08-23 07:00:00,71.76
2006-08-24 07:00:00,72.36
2006-08-25 07:00:00,72.51
2006-08-28 07:00:00,70.61
2006-08-29 07:00:00,69.709
2006-08-30 07:00:00,70.029
2006-08-31 07:00:00,70.26
2006-09-01 07:00:00,69.19
2006-09-04 07:00:00,68.019
2006-09-05 07:00:00,68.599
2006-09-06 07:00:00,67.5
2006-09-07 07:00:00,67.32
2006-09-08 07:00:00,66.25
2006-09-11 07:00:00,65.61
2006-09-12 07:00:00,63.759
2006-09-13 07:00:00,63.97
2006-09-14 07:00:00,63.22
2006-09-15 07:00:00,63.33
2006-09-18 07:00:00,63.799
2006-09-19 07:00:00,61.66
2006-09-20 07:00:00,60.459
2006-09-21 07:00:00,61.59
2006-09-22 07:00:00,60.549
2006-09-25 07:00:00,61.45
2006-09-26 07:00:00,61.009
2006-09-27 07:00:00,62.959
2006-09-28 07:00:00,62.759
2006-09-29 07:00:00,62.91
2006-10-02 07:00:00,61.029
2006-10-03 07:00:00,58.68
2006-10-04 07:00:00,59.41
2006-10-05 07:00:00,60.029
2006-10-06 07:00:00,59.759
2006-10-09 07:00:00,59.959
2006-10-10 07:00:00,58.52
2006-10-11 07:00:00,57.59
2006-10-12 07:00:00,57.86
2006-10-13 07:00:00,58.57
2006-10-16 07:00:00,59.939
2006-10-17 07:00:00,58.93
2006-10-18 07:00:00,57.65
2006-10-19 07:00:00,58.5
2006-10-20 07:00:00,56.82
2006-10-23 07:00:00,58.81
2006-10-24 07:00:00,59.349
2006-10-25 07:00:00,61.4
2006-10-26 07:00:00,60.36
2006-10-27 07:00:00,60.75
2006-10-30 07:00:00,58.36
2006-10-31 07:00:00,58.73
2006-11-01 07:00:00,58.709
2006-11-02 07:00:00,57.88
2006-11-03 07:00:00,59.139
2006-11-06 07:00:00,60.02
2006-11-07 07:00:00,58.93
2006-11-08 07:00:00,59.83
2006-11-08 07:00:00,59.83
2006-11-09 07:00:00,61.16
2006-11-10 07:00:00,59.59
2006-11-13 07:00:00,58.58
2006-11-14 07:00:00,58.279
2006-11-15 07:00:00,58.759
2006-11-16 07:00:00,56.259
2006-11-17 07:00:00,55.81
2006-11-20 07:00:00,58.799
2006-11-21 07:00:00,60.169
2006-11-22 07:00:00,59.24
2006-11-27 07:00:00,60.32
2006-11-28 07:00:00,60.99
2006-11-29 07:00:00,62.459
2006-11-30 07:00:00,63.13
2006-12-01 07:00:00,63.43
2006-12-04 07:00:00,62.439
2006-12-05 07:00:00,62.43
2006-12-06 07:00:00,62.189
2006-12-07 07:00:00,62.49
2006-12-08 07:00:00,62.029
2006-12-11 07:00:00,61.22
2006-12-12 07:00:00,61.02
2006-12-13 07:00:00,61.369
2006-12-14 07:00:00,62.509
2006-12-15 07:00:00,63.43
2006-12-18 07:00:00,62.209
2006-12-19 07:00:00,63.15
2006-12-20 07:00:00,63.72
2006-12-21 07:00:00,62.66
2006-12-22 07:00:00,62.41
2006-12-26 07:00:00,61.099
2006-12-27 07:00:00,60.34
2006-12-28 07:00:00,60.529
2006-12-29 07:00:00,61.049
2007-01-02 07:00:00,61.049
2007-01-03 07:00:00,58.32
2007-01-04 07:00:00,55.59
2007-01-05 07:00:00,56.31
2007-01-08 07:00:00,56.09
2007-01-09 07:00:00,55.639
2007-01-10 07:00:00,54.02
2007-01-11 07:00:00,51.88
2007-01-12 07:00:00,52.99
2007-01-16 07:00:00,51.209
2007-01-17 07:00:00,52.24
2007-01-18 07:00:00,50.48
2007-01-19 07:00:00,51.99
2007-01-22 07:00:00,51.13
2007-01-23 07:00:00,55.04
2007-01-24 07:00:00,55.369
2007-01-25 07:00:00,54.23
2007-01-26 07:00:00,55.419
2007-01-29 07:00:00,54.009
2007-01-30 07:00:00,56.97
2007-01-31 07:00:00,58.139
2007-02-01 07:00:00,57.299
2007-02-02 07:00:00,59.02
2007-02-05 07:00:00,58.74
2007-02-06 07:00:00,58.88
2007-02-07 07:00:00,57.709
2007-02-08 07:00:00,59.709
2007-02-09 07:00:00,59.889
2007-02-12 07:00:00,57.81
2007-02-13 07:00:00,59.06
2007-02-14 07:00:00,58
2007-02-15 07:00:00,57.99
2007-02-16 07:00:00,59.389
2007-02-20 07:00:00,58.07
2007-02-21 07:00:00,60.07
2007-02-22 07:00:00,60.95
2007-02-23 07:00:00,61.139
2007-02-26 07:00:00,61.389
2007-02-27 07:00:00,61.459
2007-02-28 07:00:00,61.79
2007-03-01 07:00:00,62
2007-03-02 07:00:00,61.639
2007-03-05 07:00:00,60.07
2007-03-06 07:00:00,60.689
2007-03-07 07:00:00,61.82
2007-03-08 07:00:00,61.639
2007-03-09 07:00:00,60.049
2007-03-12 07:00:00,58.91
2007-03-13 07:00:00,57.93
2007-03-14 07:00:00,58.16
2007-03-15 07:00:00,57.549
2007-03-16 07:00:00,57.11
2007-03-19 07:00:00,56.59
2007-03-20 07:00:00,56.73
2007-03-21 07:00:00,59.61
2007-03-22 07:00:00,61.689
2007-03-23 07:00:00,62.279
2007-03-26 07:00:00,62.91
2007-03-27 07:00:00,62.93
2007-03-28 07:00:00,64.08
2007-03-29 07:00:00,66.029
2007-03-30 07:00:00,65.87
2007-04-02 07:00:00,65.94
2007-04-03 07:00:00,64.639
2007-04-04 07:00:00,64.379
2007-04-05 07:00:00,64.279
2007-04-09 07:00:00,61.509
2007-04-10 07:00:00,61.889
2007-04-11 07:00:00,62.009
2007-04-12 07:00:00,63.849
2007-04-13 07:00:00,63.63
2007-04-16 07:00:00,63.61
2007-04-17 07:00:00,63.099
2007-04-18 07:00:00,63.13
2007-04-19 07:00:00,61.83
2007-04-20 07:00:00,63.38
2007-04-23 07:00:00,65.889
2007-04-24 07:00:00,64.58
2007-04-25 07:00:00,65.839
2007-04-26 07:00:00,65.059
2007-04-27 07:00:00,66.459
2007-04-30 07:00:00,65.709
2007-05-01 07:00:00,64.4
2007-05-02 07:00:00,63.68
2007-05-03 07:00:00,63.189
2007-05-04 07:00:00,61.93
2007-05-07 07:00:00,61.47
2007-05-08 07:00:00,62.259
2007-05-09 07:00:00,61.549
2007-05-10 07:00:00,61.81
2007-05-11 07:00:00,62.369
2007-05-14 07:00:00,62.459
2007-05-15 07:00:00,63.169
2007-05-16 07:00:00,62.549
2007-05-17 07:00:00,64.86
2007-05-18 07:00:00,64.94
2007-05-21 07:00:00,66.269
2007-05-22 07:00:00,64.97
2007-05-23 07:00:00,65.769
2007-05-24 07:00:00,64.18
2007-05-25 07:00:00,65.199
2007-05-29 07:00:00,63.15
2007-05-30 07:00:00,63.49
2007-05-31 07:00:00,64.01
2007-06-01 07:00:00,65.08
2007-06-04 07:00:00,66.209
2007-06-05 07:00:00,65.61
2007-06-06 07:00:00,65.959
2007-06-07 07:00:00,66.93
2007-06-08 07:00:00,64.76
2007-06-11 07:00:00,65.97
2007-06-12 07:00:00,65.349
2007-06-13 07:00:00,66.26
2007-06-14 07:00:00,67.65
2007-06-15 07:00:00,68
2007-06-18 07:00:00,69.089
2007-06-19 07:00:00,69.099
2007-06-20 07:00:00,68.19
2007-06-21 07:00:00,68.65
2007-06-22 07:00:00,69.139
2007-06-25 07:00:00,69.18
2007-06-26 07:00:00,67.769
2007-06-27 07:00:00,68.97
2007-06-28 07:00:00,69.57
2007-06-29 07:00:00,70.68
2007-07-02 07:00:00,71.089
2007-07-03 07:00:00,71.41
2007-07-05 07:00:00,71.809
2007-07-06 07:00:00,72.809
2007-07-09 07:00:00,72.19
2007-07-10 07:00:00,72.809
2007-07-11 07:00:00,72.559
2007-07-12 07:00:00,72.5
2007-07-13 07:00:00,73.93
2007-07-16 07:00:00,74.15
2007-07-17 07:00:00,74.019
2007-07-18 07:00:00,75.05
2007-07-19 07:00:00,75.919
2007-07-20 07:00:00,75.57
2007-07-23 07:00:00,74.889
2007-07-24 07:00:00,73.559
2007-07-25 07:00:00,75.879
2007-07-26 07:00:00,74.949
2007-07-27 07:00:00,77.019
2007-07-30 07:00:00,76.83
2007-07-31 07:00:00,78.209
2007-08-01 07:00:00,76.529
2007-08-02 07:00:00,76.86
2007-08-03 07:00:00,75.48
2007-08-06 07:00:00,72.059
2007-08-07 07:00:00,72.419
2007-08-08 07:00:00,72.15
2007-08-09 07:00:00,71.589
2007-08-10 07:00:00,71.47
2007-08-13 07:00:00,71.62
2007-08-14 07:00:00,72.379
2007-08-15 07:00:00,73.33
2007-08-16 07:00:00,71
2007-08-17 07:00:00,71.98
2007-08-20 07:00:00,71.12
2007-08-21 07:00:00,69.47
2007-08-22 07:00:00,69.26
2007-08-23 07:00:00,69.83
2007-08-24 07:00:00,71.089
2007-08-27 07:00:00,71.97
2007-08-28 07:00:00,71.73
2007-08-29 07:00:00,73.51
2007-08-30 07:00:00,73.36
2007-08-31 07:00:00,74.04
2007-09-04 07:00:00,75.08
2007-09-05 07:00:00,75.73
2007-09-06 07:00:00,76.3
2007-09-07 07:00:00,76.699
2007-09-10 07:00:00,77.489
2007-09-11 07:00:00,78.23
2007-09-12 07:00:00,79.91
2007-09-13 07:00:00,80.089
2007-09-14 07:00:00,79.099
2007-09-17 07:00:00,80.57
2007-09-18 07:00:00,81.51
2007-09-19 07:00:00,81.93
2007-09-20 07:00:00,83.32
2007-09-21 07:00:00,81.62
2007-09-24 07:00:00,80.949
2007-09-25 07:00:00,79.529
2007-09-26 07:00:00,80.3
2007-09-27 07:00:00,82.879
2007-09-28 07:00:00,81.66
2007-10-01 07:00:00,80.239
2007-10-02 07:00:00,80.05
2007-10-03 07:00:00,79.94
2007-10-04 07:00:00,81.44
2007-10-05 07:00:00,81.22
2007-10-08 07:00:00,79.019
2007-10-09 07:00:00,80.26
2007-10-10 07:00:00,81.3
2007-10-11 07:00:00,83.08
2007-10-12 07:00:00,83.69
2007-10-15 07:00:00,86.129
2007-10-16 07:00:00,87.61
2007-10-17 07:00:00,87.4
2007-10-18 07:00:00,89.47
2007-10-19 07:00:00,88.599
2007-10-22 07:00:00,87.559
2007-10-23 07:00:00,85.269
2007-10-24 07:00:00,87.099
2007-10-25 07:00:00,90.459
2007-10-26 07:00:00,91.86
2007-10-29 07:00:00,93.529
2007-10-30 07:00:00,90.379
2007-10-31 07:00:00,94.529
2007-11-01 07:00:00,93.489
2007-11-02 07:00:00,95.93
2007-11-05 07:00:00,93.98
2007-11-06 07:00:00,96.699
2007-11-07 07:00:00,96.37
2007-11-08 07:00:00,95.459
2007-11-08 07:00:00,95.459
2007-11-09 07:00:00,96.32
2007-11-12 07:00:00,94.62
2007-11-13 07:00:00,91.169
2007-11-14 07:00:00,94.089
2007-11-15 07:00:00,93.43
2007-11-16 07:00:00,95.099
2007-11-19 07:00:00,94.639
2007-11-20 07:00:00,98.029
2007-11-21 07:00:00,97.29
2007-11-23 07:00:00,98.18
2007-11-26 07:00:00,97.699
2007-11-27 07:00:00,94.419
2007-11-28 07:00:00,90.62
2007-11-29 07:00:00,91.01
2007-11-30 07:00:00,88.709
2007-12-03 07:00:00,89.309
2007-12-04 07:00:00,88.32
2007-12-05 07:00:00,87.489
2007-12-06 07:00:00,90.23
2007-12-07 07:00:00,88.279
2007-12-10 07:00:00,87.86
2007-12-11 07:00:00,90.019
2007-12-12 07:00:00,94.389
2007-12-13 07:00:00,92.25
2007-12-14 07:00:00,91.269
2007-12-17 07:00:00,90.629
2007-12-18 07:00:00,90.489
2007-12-19 07:00:00,91.239
2007-12-20 07:00:00,91.059
2007-12-21 07:00:00,93.309
2007-12-24 07:00:00,94.129
2007-12-26 07:00:00,95.97
2007-12-27 07:00:00,96.62
2007-12-28 07:00:00,96
2007-12-31 07:00:00,95.98
2008-01-02 07:00:00,99.62
2008-01-03 07:00:00,99.18
2008-01-04 07:00:00,97.91
2008-01-07 07:00:00,95.089
2008-01-08 07:00:00,96.33
2008-01-09 07:00:00,95.669
2008-01-10 07:00:00,93.709
2008-01-11 07:00:00,92.69
2008-01-14 07:00:00,94.199
2008-01-15 07:00:00,91.9
2008-01-16 07:00:00,90.839
2008-01-17 07:00:00,90.129
2008-01-18 07:00:00,90.57
2008-01-22 07:00:00,89.849
2008-01-23 07:00:00,86.989
2008-01-24 07:00:00,89.41
2008-01-25 07:00:00,90.709
2008-01-28 07:00:00,90.989
2008-01-29 07:00:00,91.639
2008-01-30 07:00:00,92.33
2008-01-31 07:00:00,91.75
2008-02-01 07:00:00,88.959
2008-02-04 07:00:00,90.019
2008-02-05 07:00:00,88.41
2008-02-06 07:00:00,87.139
2008-02-07 07:00:00,88.11
2008-02-08 07:00:00,91.769
2008-02-11 07:00:00,93.589
2008-02-12 07:00:00,92.779
2008-02-13 07:00:00,93.269
2008-02-14 07:00:00,95.459
2008-02-15 07:00:00,95.5
2008-02-19 07:00:00,100.01
2008-02-20 07:00:00,100.739
2008-02-21 07:00:00,98.23
2008-02-22 07:00:00,98.809
2008-02-25 07:00:00,99.23
2008-02-26 07:00:00,100.879
2008-02-27 07:00:00,99.639
2008-02-28 07:00:00,102.589
2008-02-29 07:00:00,101.839
2008-03-03 07:00:00,102.449
2008-03-04 07:00:00,99.519
2008-03-05 07:00:00,104.519
2008-03-06 07:00:00,105.47
2008-03-07 07:00:00,105.15
2008-03-10 07:00:00,107.9
2008-03-11 07:00:00,108.75
2008-03-12 07:00:00,109.919
2008-03-13 07:00:00,110.33
2008-03-14 07:00:00,110.209
2008-03-17 07:00:00,105.68
2008-03-18 07:00:00,109.419
2008-03-19 07:00:00,104.48
2008-03-20 07:00:00,101.839
2008-03-24 07:00:00,100.86
2008-03-25 07:00:00,101.22
2008-03-26 07:00:00,105.9
2008-03-27 07:00:00,107.58
2008-03-28 07:00:00,105.62
2008-03-31 07:00:00,101.58
2008-04-01 07:00:00,100.98
2008-04-02 07:00:00,104.83
2008-04-03 07:00:00,103.83
2008-04-04 07:00:00,106.23
2008-04-07 07:00:00,109.089
2008-04-08 07:00:00,108.5
2008-04-09 07:00:00,110.87
2008-04-10 07:00:00,110.11
2008-04-11 07:00:00,110.139
2008-04-14 07:00:00,111.76
2008-04-15 07:00:00,113.79
2008-04-16 07:00:00,114.93
2008-04-17 07:00:00,114.86
2008-04-18 07:00:00,116.69
2008-04-21 07:00:00,117.48
2008-04-22 07:00:00,119.37
2008-04-23 07:00:00,118.3
2008-04-24 07:00:00,116.059
2008-04-25 07:00:00,118.519
2008-04-28 07:00:00,118.75
2008-04-29 07:00:00,115.629
2008-04-30 07:00:00,113.459
2008-05-01 07:00:00,112.519
2008-05-02 07:00:00,116.32
2008-05-05 07:00:00,119.97
2008-05-06 07:00:00,121.839
2008-05-07 07:00:00,123.529
2008-05-08 07:00:00,123.69
2008-05-09 07:00:00,125.959
2008-05-12 07:00:00,124.23
2008-05-13 07:00:00,125.8
2008-05-14 07:00:00,124.22
2008-05-15 07:00:00,124.12
2008-05-16 07:00:00,126.29
2008-05-19 07:00:00,127.05
2008-05-20 07:00:00,129.07
2008-05-21 07:00:00,133.169
2008-05-22 07:00:00,130.809
2008-05-23 07:00:00,132.19
2008-05-27 07:00:00,128.85
2008-05-28 07:00:00,131.029
2008-05-29 07:00:00,126.62
2008-05-30 07:00:00,127.349
2008-06-02 07:00:00,127.76
2008-06-03 07:00:00,124.309
2008-06-04 07:00:00,122.3
2008-06-05 07:00:00,127.79
2008-06-06 07:00:00,138.539
2008-06-09 07:00:00,134.35
2008-06-10 07:00:00,131.309
2008-06-11 07:00:00,136.38
2008-06-12 07:00:00,136.74
2008-06-13 07:00:00,134.86
2008-06-16 07:00:00,134.61
2008-06-17 07:00:00,134.009
2008-06-18 07:00:00,136.679
2008-06-19 07:00:00,131.929
2008-06-20 07:00:00,134.619
2008-06-23 07:00:00,136.74
2008-06-24 07:00:00,137
2008-06-25 07:00:00,134.55
2008-06-26 07:00:00,139.639
2008-06-27 07:00:00,140.21
2008-06-30 07:00:00,140
2008-07-01 07:00:00,140.97
2008-07-02 07:00:00,143.57
2008-07-03 07:00:00,145.289
2008-07-07 07:00:00,141.369
2008-07-08 07:00:00,136.039
2008-07-09 07:00:00,136.05
2008-07-10 07:00:00,141.649
2008-07-11 07:00:00,145.08
2008-07-14 07:00:00,145.179
2008-07-15 07:00:00,138.74
2008-07-16 07:00:00,134.6
2008-07-17 07:00:00,129.289
2008-07-18 07:00:00,128.88
2008-07-21 07:00:00,131.039
2008-07-22 07:00:00,127.949
2008-07-23 07:00:00,124.44
2008-07-24 07:00:00,125.489
2008-07-25 07:00:00,123.26
2008-07-28 07:00:00,124.73
2008-07-29 07:00:00,122.19
2008-07-30 07:00:00,126.769
2008-07-31 07:00:00,124.08
2008-08-01 07:00:00,125.099
2008-08-04 07:00:00,121.41
2008-08-05 07:00:00,119.169
2008-08-06 07:00:00,118.58
2008-08-07 07:00:00,120.019
2008-08-08 07:00:00,115.199
2008-08-11 07:00:00,114.449
2008-08-12 07:00:00,113.01
2008-08-13 07:00:00,116
2008-08-14 07:00:00,115.01
2008-08-15 07:00:00,113.769
2008-08-18 07:00:00,112.87
2008-08-19 07:00:00,114.529
2008-08-20 07:00:00,114.98
2008-08-21 07:00:00,121.18
2008-08-22 07:00:00,114.589
2008-08-25 07:00:00,115.11
2008-08-26 07:00:00,116.269
